School,Gender,Sport,Year,Pct,CPct,Ranking
Ripon,Women,Tennis,2017,0.15,0.111,8
University of Chicago,Women,Tennis,2017,1,0,9
Macalester College,Women,Tennis,2018,0.5,1,1
Grinnell,Women,Tennis,2018,0.64,0.889,2
Lake Forest,Women,Tennis,2018,0.9,0.833,3
St Norbert College,Women,Tennis,2018,0.467,0.778,4
Cornell College,Women,Tennis,2018,0.727,0.667,5
Ripon,Women,Tennis,2018,0.667,0.556,6
Illinois Col,Women,Tennis,2018,0.667,0.5,7
Lawrence,Women,Tennis,2018,0.375,0.333,8
Beloit,Women,Tennis,2018,0.3,0.222,9
University of Chicago,Women,Tennis,2018,1,0,10
Grinnell,Women,Tennis,2019,1,1,1
Macalester College,Women,Tennis,2019,0.5,1,2
Lake Forest,Women,Tennis,2019,0.9,0.833,3
St Norbert College,Women,Tennis,2019,0.467,0.778,4
Cornell College,Women,Tennis,2019,0.727,0.667,5
Illinois Col,Women,Tennis,2019,0.667,0.5,6
Lawrence,Women,Tennis,2019,0.375,0.333,7
Beloit,Women,Tennis,2019,0.3,0.222,8
Ripon,Women,Tennis,2019,0.167,0.111,9
University of Chicago,Women,Tennis,2019,1,0,10
Grinnell,Women,Tennis,2020,0.875,1,1
Macalester College,Women,Tennis,2020,0.5,1,2
Lake Forest,Women,Tennis,2020,0.9,0.833,3
St Norbert College,Women,Tennis,2020,0.467,0.778,4
Cornell College,Women,Tennis,2020,0.727,0.667,5
Illinois Col,Women,Tennis,2020,0.667,0.5,6
Lawrence,Women,Tennis,2020,0.375,0.333,7
University of Chicago,Women,Tennis,2020,1,0,8
Grinnell,Women,Tennis,2021,0.75,1,1
Macalester College,Women,Tennis,2021,0.5,1,2
Lake Forest,Women,Tennis,2021,0.9,0.833,3
St Norbert College,Women,Tennis,2021,0.467,0.778,4
Cornell College,Women,Tennis,2021,0.727,0.667,5
Lawrence,Women,Tennis,2021,0.462,0.667,6
Illinois Col,Women,Tennis,2021,0.667,0.5,7
Ripon,Women,Tennis,2021,0.417,0.333,8
University of Chicago,Women,Tennis,2021,1,0,9
Monmouth IL,Women,Tennis,2021,0,0,10
Grinnell,Women,Tennis,2022,0.667,1,1
Macalester College,Women,Tennis,2022,0.5,1,2
Lake Forest,Women,Tennis,2022,0.9,0.833,3
St Norbert College,Women,Tennis,2022,0.467,0.778,4
Cornell College,Women,Tennis,2022,0.727,0.667,5
Lawrence,Women,Tennis,2022,0.455,0.667,6
Illinois Col,Women,Tennis,2022,0.667,0.5,7
Ripon,Women,Tennis,2022,0.231,0.167,8
University of Chicago,Women,Tennis,2022,1,0,9
Monmouth IL,Women,Tennis,2022,0.1,0,10
Grinnell,Women,Tennis,2023,0.821,1,1
Macalester College,Women,Tennis,2023,0.5,1,2
Lake Forest,Women,Tennis,2023,0.9,0.833,3
St Norbert College,Women,Tennis,2023,0.467,0.778,4
Cornell College,Women,Tennis,2023,0.727,0.667,5
Illinois Col,Women,Tennis,2023,0.667,0.5,6
Lawrence,Women,Tennis,2023,0.154,0.333,7
University of Chicago,Women,Tennis,2023,1,0,8
Ripon,Women,Tennis,2023,0.125,0,9
Grinnell,Women,Tennis,2024,1,1,1
Macalester College,Women,Tennis,2024,0.5,1,2
Lake Forest,Women,Tennis,2024,0.9,0.833,3
St Norbert College,Women,Tennis,2024,0.467,0.778,4
Cornell College,Women,Tennis,2024,0.727,0.667,5
Illinois Col,Women,Tennis,2024,0.667,0.5,6
Lawrence,Women,Tennis,2024,0.375,0.333,7
University of Chicago,Women,Tennis,2024,1,0,8
Ripon,Women,Tennis,2024,0.125,0,9
Grinnell,Women,Volleyball,1974,0.222,0,1
Grinnell,Women,Volleyball,1975,0.115,0,1
Grinnell,Women,Volleyball,1976,0.522,0,1
Lake Forest,Women,Volleyball,1976,0.222,0,2
Grinnell,Women,Volleyball,1977,0.6,0,1
Lake Forest,Women,Volleyball,1977,0.394,0,2
Lake Forest,Women,Volleyball,1978,0.545,0,1
Grinnell,Women,Volleyball,1978,0.105,0,2
Lake Forest,Women,Volleyball,1979,0.64,0,1
Grinnell,Women,Volleyball,1979,0.074,0,2
Lake Forest,Women,Volleyball,1980,0.483,0,1
Grinnell,Women,Volleyball,1980,0.053,0,2
Lake Forest,Women,Volleyball,1981,0.19,0,1
Grinnell,Women,Volleyball,1981,0.136,0,2
Lake Forest,Women,Volleyball,1982,0.227,0,1
Grinnell,Women,Volleyball,1982,0.083,0,2
Lake Forest,Women,Volleyball,1983,0.538,0.667,1
Grinnell,Women,Volleyball,1983,0,0,2
Lake Forest,Women,Volleyball,1984,0.686,0.8,1
Grinnell,Women,Volleyball,1984,0.207,0.2,2
Lake Forest,Women,Volleyball,1985,0.533,0.8,1
Grinnell,Women,Volleyball,1985,0.219,0,2
Lake Forest,Women,Volleyball,1986,0.438,0.4,1
Grinnell,Women,Volleyball,1986,0.091,0,2
Lake Forest,Women,Volleyball,1987,0.552,0.75,1
Grinnell,Women,Volleyball,1987,0.103,0,2
Lake Forest,Women,Volleyball,1988,0.771,0.75,1
Grinnell,Women,Volleyball,1988,0.1,0,2
Lake Forest,Women,Volleyball,1989,0.484,0.75,1
Grinnell,Women,Volleyball,1989,0.103,0,2
Lake Forest,Women,Volleyball,1990,0.593,0.5,1
Grinnell,Women,Volleyball,1990,0.346,0.4,2
Grinnell,Women,Volleyball,1991,0.393,0.4,1
Lake Forest,Women,Volleyball,1991,0.4,0,2
Lake Forest,Women,Volleyball,1992,0.593,0,1
Grinnell,Women,Volleyball,1992,0.138,0,2
Lake Forest,Women,Volleyball,1993,0.6,0.8,1
Grinnell,Women,Volleyball,1993,0.233,0.2,2
Lake Forest,Women,Volleyball,1994,0.692,0.8,1
Grinnell,Women,Volleyball,1994,0.188,0,2
Lake Forest,Women,Volleyball,1995,0.674,0.6,1
Grinnell,Women,Volleyball,1995,0.433,0.4,2
Lake Forest,Women,Volleyball,1996,0.714,0.6,1
Grinnell,Women,Volleyball,1996,0.28,0.4,2
Lake Forest,Women,Volleyball,1997,0.72,0.75,1
Grinnell,Women,Volleyball,1997,0.6,0.25,2
Grinnell,Women,Volleyball,1998,0.719,0.75,1
Lake Forest,Women,Volleyball,1998,0.593,0.5,2
Lake Forest,Women,Volleyball,1999,0.633,1,1
Grinnell,Women,Volleyball,1999,0.68,0.75,2
Lake Forest,Women,Volleyball,2000,0.793,1,1
Macalester College,Women,Volleyball,2000,0.733,0.75,2
Grinnell,Women,Volleyball,2000,0.303,0.5,3
Lake Forest,Women,Volleyball,2001,0.657,0.889,1
Macalester College,Women,Volleyball,2001,0.333,0.455,2
Grinnell,Women,Volleyball,2001,0.567,0.444,3
Grinnell,Women,Volleyball,2002,0.618,0.667,1
Lake Forest,Women,Volleyball,2002,0.576,0.556,2
Macalester College,Women,Volleyball,2002,0.429,0.375,3
Lake Forest,Women,Volleyball,2003,0.636,0.667,1
Macalester College,Women,Volleyball,2003,0.655,0.615,2
Grinnell,Women,Volleyball,2003,0.206,0.222,3
University of Chicago,Women,Volleyball,2003,0.167,0,4
Lake Forest,Women,Volleyball,2004,0.606,0.667,1
Macalester College,Women,Volleyball,2004,0.407,0.455,2
University of Chicago,Women,Volleyball,2004,0.4,0.25,3
Grinnell,Women,Volleyball,2004,0.171,0.111,4
Lake Forest,Women,Volleyball,2005,0.613,0.889,1
Macalester College,Women,Volleyball,2005,0.393,0.364,2
University of Chicago,Women,Volleyball,2005,0.4,0.333,3
Grinnell,Women,Volleyball,2005,0.167,0.222,4
Lake Forest,Women,Volleyball,2006,0.483,0.667,1
Macalester College,Women,Volleyball,2006,0.522,0.455,2
University of Chicago,Women,Volleyball,2006,0.143,0.333,3
Grinnell,Women,Volleyball,2006,0.107,0,4
Lake Forest,Women,Volleyball,2007,0.333,0.444,1
Grinnell,Women,Volleyball,2007,0.172,0.333,2
University of Chicago,Women,Volleyball,2007,0.235,0.091,3
Macalester College,Women,Volleyball,2007,0.125,0,4
St Norbert College,Women,Volleyball,2007,0,0,5
Lake Forest,Women,Volleyball,2008,0.296,0.444,1
University of Chicago,Women,Volleyball,2008,0.5,0.4,2
Grinnell,Women,Volleyball,2008,0.25,0.222,3
Macalester College,Women,Volleyball,2008,0.143,0,4
St Norbert College,Women,Volleyball,2008,0,0,5
University of Chicago,Women,Volleyball,2009,0.683,0.636,1
Grinnell,Women,Volleyball,2009,0.424,0.556,2
Lake Forest,Women,Volleyball,2009,0.333,0.556,3
Macalester College,Women,Volleyball,2009,0.261,0,4
St Norbert College,Women,Volleyball,2009,0,0,5
St Norbert College,Women,Volleyball,2010,0.688,0.667,1
Lake Forest,Women,Volleyball,2010,0.452,0.667,2
University of Chicago,Women,Volleyball,2010,0.674,0.6,3
Grinnell,Women,Volleyball,2010,0.423,0.444,4
Macalester College,Women,Volleyball,2010,0.448,0.273,5
Knox,Women,Volleyball,2010,0.231,0,6
St Norbert College,Women,Volleyball,2011,0.771,1,1
University of Chicago,Women,Volleyball,2011,0.833,0.667,2
Lake Forest,Women,Volleyball,2011,0.517,0.667,3
Grinnell,Women,Volleyball,2011,0.346,0.667,4
Lawrence,Women,Volleyball,2011,0.4,0.556,5
Illinois Col,Women,Volleyball,2011,0.208,0.333,6
Beloit,Women,Volleyball,2011,0.087,0.222,7
Macalester College,Women,Volleyball,2011,0.207,0.091,8
Monmouth IL,Women,Volleyball,2011,0.345,0,9
Knox,Women,Volleyball,2011,0.08,0,10
St Norbert College,Women,Volleyball,2012,0.727,0.9,1
University of Chicago,Women,Volleyball,2012,0.725,0.778,2
Monmouth IL,Women,Volleyball,2012,0.633,0.7,3
Lake Forest,Women,Volleyball,2012,0.63,0.7,4
Illinois Col,Women,Volleyball,2012,0.48,0.5,5
Grinnell,Women,Volleyball,2012,0.25,0.5,6
Ripon,Women,Volleyball,2012,0.31,0.3,7
Lawrence,Women,Volleyball,2012,0.32,0.2,8
Beloit,Women,Volleyball,2012,0.148,0.1,9
Macalester College,Women,Volleyball,2012,0.259,0,10
Knox,Women,Volleyball,2012,0.065,0,11
University of Chicago,Women,Volleyball,2013,0.684,0.857,1
St Norbert College,Women,Volleyball,2013,0.5,0.8,2
Ripon,Women,Volleyball,2013,0.5,0.7,3
Lake Forest,Women,Volleyball,2013,0.462,0.6,4
Lawrence,Women,Volleyball,2013,0.4,0.6,5
Monmouth IL,Women,Volleyball,2013,0.357,0.5,6
Macalester College,Women,Volleyball,2013,0.481,0.364,7
Grinnell,Women,Volleyball,2013,0.107,0.3,8
Illinois Col,Women,Volleyball,2013,0.208,0.1,9
Knox,Women,Volleyball,2013,0.12,0.1,10
St Norbert College,Women,Volleyball,2014,0.533,0.9,1
Lake Forest,Women,Volleyball,2014,0.464,0.7,2
Ripon,Women,Volleyball,2014,0.593,0.6,3
Lawrence,Women,Volleyball,2014,0.308,0.6,4
University of Chicago,Women,Volleyball,2014,0.641,0.571,5
Illinois Col,Women,Volleyball,2014,0.296,0.4,6
Knox,Women,Volleyball,2014,0.172,0.3,7
Grinnell,Women,Volleyball,2014,0.286,0.2,8
Monmouth IL,Women,Volleyball,2014,0.276,0.2,9
Macalester College,Women,Volleyball,2014,0.286,0,10
Ripon,Women,Volleyball,2015,0.48,0.9,1
St Norbert College,Women,Volleyball,2015,0.438,0.8,2
Lawrence,Women,Volleyball,2015,0.296,0.6,3
Lake Forest,Women,Volleyball,2015,0.346,0.5,4
University of Chicago,Women,Volleyball,2015,0.606,0.429,5
Knox,Women,Volleyball,2015,0.37,0.4,6
Illinois Col,Women,Volleyball,2015,0.464,0.3,7
Monmouth IL,Women,Volleyball,2015,0.333,0.3,8
Grinnell,Women,Volleyball,2015,0.095,0.1,9
Macalester College,Women,Volleyball,2015,0.483,0.091,10
Beloit,Women,Volleyball,2015,0.208,0,11
University of Chicago,Women,Volleyball,2016,0.621,1,1
St Norbert College,Women,Volleyball,2016,0.516,0.889,2
Grinnell,Women,Volleyball,2016,0.56,0.667,3
Lawrence,Women,Volleyball,2016,0.407,0.571,4
Ripon,Women,Volleyball,2016,0.654,0.556,5
Illinois Col,Women,Volleyball,2016,0.556,0.444,6
Lake Forest,Women,Volleyball,2016,0.292,0.333,7
Knox,Women,Volleyball,2016,0.259,0.333,8
Monmouth IL,Women,Volleyball,2016,0.28,0.222,9
Macalester College,Women,Volleyball,2016,0.333,0.091,10
Beloit,Women,Volleyball,2016,0.4,0,11
St Norbert College,Women,Volleyball,2017,0.448,0.889,1
University of Chicago,Women,Volleyball,2017,0.688,0.714,2
Grinnell,Women,Volleyball,2017,0.64,0.556,3
Lawrence,Women,Volleyball,2017,0.37,0.556,4
Ripon,Women,Volleyball,2017,0.37,0.556,4
Beloit,Women,Volleyball,2017,0.36,0.5,5
Lake Forest,Women,Volleyball,2017,0.462,0.444,6
Illinois Col,Women,Volleyball,2017,0.448,0.444,7
Knox,Women,Volleyball,2017,0.367,0.111,8
Monmouth IL,Women,Volleyball,2017,0.286,0.111,9
Macalester College,Women,Volleyball,2017,0.286,0,10
University of Chicago,Women,Volleyball,2018,0.853,0.857,1
Grinnell,Women,Volleyball,2018,0.515,0.778,2
St Norbert College,Women,Volleyball,2018,0.464,0.778,3
Illinois Col,Women,Volleyball,2018,0.759,0.667,4
Lake Forest,Women,Volleyball,2018,0.444,0.556,5
Ripon,Women,Volleyball,2018,0.37,0.444,6
Lawrence,Women,Volleyball,2018,0.107,0.25,7
Monmouth IL,Women,Volleyball,2018,0.464,0.222,8
Beloit,Women,Volleyball,2018,0.32,0.222,9
Knox,Women,Volleyball,2018,0.222,0.111,10
Macalester College,Women,Volleyball,2018,0.321,0,11
University of Chicago,Women,Volleyball,2019,0.875,1,1
St Norbert College,Women,Volleyball,2019,0.727,0.889,2
Grinnell,Women,Volleyball,2019,0.839,0.778,3
Illinois Col,Women,Volleyball,2019,0.724,0.778,4
Lake Forest,Women,Volleyball,2019,0.44,0.444,5
Monmouth IL,Women,Volleyball,2019,0.429,0.444,6
Ripon,Women,Volleyball,2019,0.24,0.333,7
Lawrence,Women,Volleyball,2019,0.214,0.25,8
Knox,Women,Volleyball,2019,0.379,0.222,9
Beloit,Women,Volleyball,2019,0.286,0,10
Macalester College,Women,Volleyball,2019,0.16,0,11
Illinois Col,Women,Volleyball,2020,0.483,0.625,1
Lake Forest,Women,Volleyball,2020,0.148,0.375,2
Ripon,Women,Volleyball,2020,0.357,0.125,3
Macalester College,Women,Volleyball,2020,0.333,0,4
Beloit,Women,Volleyball,2020,0,0,5
Grinnell,Women,Volleyball,2020,0,0,5
Knox,Women,Volleyball,2020,0,0,5
Lawrence,Women,Volleyball,2020,0,0,5
Monmouth IL,Women,Volleyball,2020,0,0,5
St Norbert College,Women,Volleyball,2020,0,0,5
University of Chicago,Women,Volleyball,2020,0,0,5
Grinnell,Women,Volleyball,2021,0.588,0.875,1
Illinois Col,Women,Volleyball,2021,0.423,0.75,2
University of Chicago,Women,Volleyball,2021,0.63,0.714,3
St Norbert College,Women,Volleyball,2021,0.576,0.692,4
Monmouth IL,Women,Volleyball,2021,0.517,0.556,5
Lake Forest,Women,Volleyball,2021,0.333,0.5,6
Knox,Women,Volleyball,2021,0.4,0.375,7
Macalester College,Women,Volleyball,2021,0.52,0.364,8
Ripon,Women,Volleyball,2021,0.37,0.25,9
Beloit,Women,Volleyball,2021,0.28,0.125,10
Lawrence,Women,Volleyball,2021,0.217,0,11
Lake Forest,Women,Volleyball,2022,0.552,0.875,1
St Norbert College,Women,Volleyball,2022,0.548,0.769,2
Grinnell,Women,Volleyball,2022,0.607,0.75,3
University of Chicago,Women,Volleyball,2022,0.606,0.714,4
Illinois Col,Women,Volleyball,2022,0.4,0.625,5
Monmouth IL,Women,Volleyball,2022,0.423,0.375,6
Beloit,Women,Volleyball,2022,0.292,0.375,7
Ripon,Women,Volleyball,2022,0.192,0.375,8
Macalester College,Women,Volleyball,2022,0.519,0.364,9
Knox,Women,Volleyball,2022,0.261,0.125,10
Lawrence,Women,Volleyball,2022,0.037,0,11
Illinois Col,Women,Volleyball,2023,0.581,0.875,1
St Norbert College,Women,Volleyball,2023,0.613,0.769,2
Lake Forest,Women,Volleyball,2023,0.68,0.75,3
Grinnell,Women,Volleyball,2023,0.433,0.625,4
Monmouth IL,Women,Volleyball,2023,0.458,0.5,5
University of Chicago,Women,Volleyball,2023,0.407,0.429,6
Ripon,Women,Volleyball,2023,0.345,0.375,7
Macalester College,Women,Volleyball,2023,0.36,0.273,8
Lawrence,Women,Volleyball,2023,0.185,0.25,9
Knox,Women,Volleyball,2023,0.1,0.125,10
Beloit,Women,Volleyball,2023,0.038,0,11
Grinnell,Women,Volleyball,2024,0.677,0.875,1
St Norbert College,Women,Volleyball,2024,0.576,0.846,2
Monmouth IL,Women,Volleyball,2024,0.633,0.75,3
Illinois Col,Women,Volleyball,2024,0.483,0.625,4
Lawrence,Women,Volleyball,2024,0.355,0.5,5
Macalester College,Women,Volleyball,2024,0.464,0.455,6
Lake Forest,Women,Volleyball,2024,0.148,0.375,7
Knox,Women,Volleyball,2024,0.12,0.25,8
Ripon,Women,Volleyball,2024,0.357,0.125,9
University of Chicago,Women,Volleyball,2024,0.694,0,10
Beloit,Women,Volleyball,2024,0.16,0,11
St Norbert College,Women,Volleyball,2025,0,0,1
Grinnell,Women,softball,1978,0.2,0,1
Grinnell,Women,softball,1979,0.286,0.25,1
Grinnell,Women,softball,1980,0.333,0,1
Grinnell,Women,softball,1981,0.294,0,1
Grinnell,Women,softball,1982,0.125,0.25,1
Grinnell,Women,softball,1983,0.071,0,1
Grinnell,Women,softball,1984,0.4,0.3,1
Grinnell,Women,softball,1985,0.056,0.1,1
Grinnell,Women,softball,1986,0,0,1
Grinnell,Women,softball,1987,0.333,0,1
Grinnell,Women,softball,1988,0.182,0.1,1
Grinnell,Women,softball,1989,0.556,0.3,1
Grinnell,Women,softball,1990,0.583,0.5,1
Grinnell,Women,softball,1991,0.35,0.2,1
Grinnell,Women,softball,1992,0.038,0.1,1
Grinnell,Women,softball,1993,0.208,0,1
Grinnell,Women,softball,1994,0.192,0.1,1
Grinnell,Women,softball,1995,0.13,0.1,1
Grinnell,Women,softball,1996,0.25,0.3,1
Grinnell,Women,softball,1997,0.318,0.4,1
Grinnell,Women,softball,1998,0.419,0.75,1
Grinnell,Women,softball,1999,0.37,0.625,1
Grinnell,Women,softball,2000,0.576,0.5,1
Grinnell,Women,softball,2001,0.196,0.125,1
Grinnell,Women,softball,2002,0.468,0.231,1
Grinnell,Women,softball,2003,0.656,0.692,1
Grinnell,Women,softball,2004,0.286,0.154,1
Grinnell,Women,softball,2005,0.382,0.308,1
Grinnell,Women,softball,2006,0.605,0.615,1
Grinnell,Women,softball,2007,0.333,0.385,1
Grinnell,Women,softball,2008,0.286,0.375,1
Grinnell,Women,softball,2009,0.29,0.462,1
Grinnell,Women,softball,2010,0.176,0.25,1
Grinnell,Women,softball,2011,0,0,1
Grinnell,Women,softball,2012,0.071,0,1
Grinnell,Women,softball,2013,0.034,0.067,1
Grinnell,Women,softball,2014,0,0,1
Grinnell,Women,softball,2015,0.171,0.333,1
Grinnell,Women,softball,2016,0.457,0.4,1
Grinnell,Women,softball,2017,0.324,0.389,1
Grinnell,Women,softball,2018,0.632,0.667,1
Grinnell,Women,softball,2019,0.463,0.722,1
Grinnell,Women,softball,2020,0,0,1
Grinnell,Women,softball,2021,0.562,0.562,1
Grinnell,Women,softball,2022,0.513,0.75,1
Grinnell,Women,softball,2023,0.682,0.938,1
Grinnell,Women,softball,2024,0.628,0.812,1
Grinnell,Women,softball,2025,0,0,1
