Year,School,Gender,Sport,Total Expense,Operating Expense,Undergrads
2018,Monmouth College,Women,Water Polo,43387,28487,440
2019,Monmouth College,Men,Baseball,61435,21582,448
2019,Monmouth College,Men,Basketball,91463,26330,448
2019,Monmouth College,Men,Football,313629,70436,448
2019,Monmouth College,Men,Golf,28810,14350,448
2019,Monmouth College,Men,Lacrosse,57102,11926,448
2019,Monmouth College,Men,Soccer,56401,21434,448
2019,Monmouth College,Men,Swimming,40519,15294,448
2019,Monmouth College,Men,Tennis,23191,6469,448
2019,Monmouth College,Men,Total,770957,227188,448
2019,Monmouth College,Men,Track and Field Indoor,48283,19843,448
2019,Monmouth College,Men,Cross Country,21229,4803,448
2019,Monmouth College,Men,Water Polo,28895,14721,448
2019,Monmouth College,Women,Basketball,74255,25955,449
2019,Monmouth College,Women,Golf,19898,7026,449
2019,Monmouth College,Women,Lacrosse,46424,4625,449
2019,Monmouth College,Women,Soccer,60115,22925,449
2019,Monmouth College,Women,Softball,40943,14982,449
2019,Monmouth College,Women,Swimming,40328,15054,449
2019,Monmouth College,Women,Tennis,25754,7426,449
2019,Monmouth College,Women,Total,470524,148325,449
2019,Monmouth College,Women,Track and Field Indoor,56930,18214,449
2019,Monmouth College,Women,Cross Country,22157,5561,449
2019,Monmouth College,Women,Volleyball,58064,19570,449
2019,Monmouth College,Women,Water Polo,25656,6987,449
2020,Monmouth College,Men,Baseball,69286,28558,415
2020,Monmouth College,Men,Golf,14901,4601,415
2020,Monmouth College,Men,Lacrosse,69603,31172,415
2020,Monmouth College,Men,Tennis,21769,3094,415
2020,Monmouth College,Men,Total,227383,85432,415
2020,Monmouth College,Men,Track and Field Outdoor,51824,18007,415
2020,Monmouth College,Women,Golf,11970,1670,432
2020,Monmouth College,Women,Lacrosse,55987,13154,432
2020,Monmouth College,Women,Softball,53482,17677,432
2020,Monmouth College,Women,Tennis,19441,1972,432
2020,Monmouth College,Women,Total,191418,52532,432
2020,Monmouth College,Women,Track and Field Outdoor,50538,18059,432
2021,Monmouth College,Men,Baseball,108799,48604,365
2021,Monmouth College,Men,Basketball,92999,29040,365
2021,Monmouth College,Men,Football,336660,67875,365
2021,Monmouth College,Men,Golf,27692,13207,365
2021,Monmouth College,Men,Lacrosse,51331,23856,365
2021,Monmouth College,Men,Soccer,50828,15324,365
2021,Monmouth College,Men,Swimming,36383,10687,365
2021,Monmouth College,Men,Tennis,25207,10562,365
2021,Monmouth College,Men,Total,856541,250847,365
2021,Monmouth College,Men,Track and Field Indoor,47734,10229,365
2021,Monmouth College,Men,Track and Field Outdoor,52544,15673,365
2021,Monmouth College,Men,Cross Country,26364,5790,365
2021,Monmouth College,Women,Basketball,71383,26262,383
2021,Monmouth College,Women,Golf,18328,3740,383
2021,Monmouth College,Women,Soccer,66154,20019,383
2021,Monmouth College,Women,Softball,73391,38610,383
2021,Monmouth College,Women,Swimming,37250,12586,383
2021,Monmouth College,Women,Tennis,22225,6729,383
2021,Monmouth College,Women,Total,486971,166266,383
2021,Monmouth College,Women,Track and Field Indoor,47035,9467,383
2021,Monmouth College,Women,Track and Field Outdoor,58980,15750,383
2021,Monmouth College,Women,Cross Country,25943,5359,383
2021,Monmouth College,Women,Volleyball,66282,27744,383
2022,Monmouth College,Men,Baseball,122001,52759,380
2022,Monmouth College,Men,Basketball,95517,35573,380
2022,Monmouth College,Men,Football,373864,76651,380
2022,Monmouth College,Men,Golf,27073,12478,380
2022,Monmouth College,Men,Lacrosse,77800,37843,380
2022,Monmouth College,Men,Soccer,47601,11629,380
2022,Monmouth College,Men,Swimming,33851,10624,380
2022,Monmouth College,Men,Tennis,27089,6041,380
2022,Monmouth College,Men,Total,915238,166192,380
2022,Monmouth College,Men,Track and Field Indoor,44622,14605,380
2022,Monmouth College,Men,Track and Field Outdoor,42918,14632,380
2022,Monmouth College,Men,Cross Country,22902,5581,380
2022,Monmouth College,Women,Basketball,73212,32169,364
2022,Monmouth College,Women,Golf,22052,7129,364
2022,Monmouth College,Women,Lacrosse,59746,20142,364
2022,Monmouth College,Women,Soccer,60398,19639,364
2022,Monmouth College,Women,Softball,99594,26992,364
2022,Monmouth College,Women,Swimming,34286,10862,364
2022,Monmouth College,Women,Tennis,26732,6551,364
2022,Monmouth College,Women,Total,560221,150146,364
2022,Monmouth College,Women,Track and Field Indoor,44910,13973,364
2022,Monmouth College,Women,Track and Field Outdoor,49970,14965,364
2022,Monmouth College,Women,Cross Country,23079,5636,364
2022,Monmouth College,Women,Volleyball,66242,24257,364
2003,Ripon College,Men,Baseball,45467,30500,472
2003,Ripon College,Men,Basketball,63352,29500,472
2003,Ripon College,Men,Football,87480,52000,472
2003,Ripon College,Men,Golf,8843,4674,472
2003,Ripon College,Men,Soccer,31578,18500,472
2003,Ripon College,Men,Swimming,5825,5250,472
2003,Ripon College,Men,Tennis,23525,7518,472
2003,Ripon College,Men,Total,314047,167692,472
2003,Ripon College,Men,Track and Field Indoor,18235,6625,472
2003,Ripon College,Men,Track and Field Outdoor,18235,6625,472
2003,Ripon College,Men,Cross Country,11507,6500,472
2003,Ripon College,Women,Basketball,58119,29500,506
2003,Ripon College,Women,Golf,4774,4674,506
2003,Ripon College,Women,Soccer,28523,18500,506
2003,Ripon College,Women,Softball,40887,24952,506
2003,Ripon College,Women,Swimming,5825,5250,506
2003,Ripon College,Women,Tennis,17556,7518,506
2003,Ripon College,Women,Total,244353,129164,506
2003,Ripon College,Women,Track and Field Indoor,18235,6625,506
2003,Ripon College,Women,Track and Field Outdoor,18235,6625,506
2003,Ripon College,Women,Cross Country,11507,6500,506
2003,Ripon College,Women,Volleyball,40692,19020,506
2004,Ripon College,Men,Baseball,36695,35802,429
2004,Ripon College,Men,Basketball,34576,33397,429
2004,Ripon College,Men,Football,67196,65014,429
2004,Ripon College,Men,Golf,4999,4304,429
2004,Ripon College,Men,Soccer,15523,13990,429
2004,Ripon College,Men,Swimming,998,984,429
2004,Ripon College,Men,Tennis,9986,9985,429
2004,Ripon College,Men,Total,192422,183720,429
2004,Ripon College,Men,Track and Field Indoor,6450,5652,429
2004,Ripon College,Men,Track and Field Outdoor,6450,5652,429
2004,Ripon College,Men,Cross Country,9549,8940,429
2004,Ripon College,Women,Basketball,37827,36758,476
2004,Ripon College,Women,Golf,3689,3688,476
2004,Ripon College,Women,Soccer,13385,13384,476
2004,Ripon College,Women,Softball,32645,32448,476
2004,Ripon College,Women,Swimming,6989,6988,476
2004,Ripon College,Women,Tennis,4795,4793,476
2004,Ripon College,Women,Total,148705,144996,476
2004,Ripon College,Women,Track and Field Indoor,6450,5652,476
2004,Ripon College,Women,Track and Field Outdoor,6450,5652,476
2004,Ripon College,Women,Cross Country,9549,8940,476
2004,Ripon College,Women,Volleyball,26926,26693,476
2005,Ripon College,Men,Baseball,53212,41212,477
2005,Ripon College,Men,Basketball,59062,37569,477
2005,Ripon College,Men,Football,90580,60520,477
2005,Ripon College,Men,Golf,5786,4583,477
2005,Ripon College,Men,Soccer,29478,23078,477
2005,Ripon College,Men,Swimming,17935,12197,477
2005,Ripon College,Men,Tennis,14825,4511,477
2005,Ripon College,Men,Total,314536,209978,477
2005,Ripon College,Men,Track and Field Indoor,15465,8765,477
2005,Ripon College,Men,Track and Field Outdoor,15465,8765,477
2005,Ripon College,Men,Cross Country,12728,8778,477
2005,Ripon College,Women,Basketball,61045,35485,476
2005,Ripon College,Women,Golf,5859,3908,476
2005,Ripon College,Women,Soccer,20174,13774,476
2005,Ripon College,Women,Softball,44618,30754,476
2005,Ripon College,Women,Swimming,17935,12197,476
2005,Ripon College,Women,Tennis,12672,7518,476
2005,Ripon College,Women,Total,243318,153437,476
2005,Ripon College,Women,Track and Field Indoor,15465,8765,476
2005,Ripon College,Women,Track and Field Outdoor,15465,8765,476
2005,Ripon College,Women,Cross Country,12728,8778,476
2005,Ripon College,Women,Volleyball,37357,23493,476
2006,Ripon College,Men,Baseball,50146,36525,452
2006,Ripon College,Men,Basketball,69000,33964,452
2006,Ripon College,Men,Football,104713,59595,452
2006,Ripon College,Men,Golf,8457,7164,452
2006,Ripon College,Men,Soccer,24238,16495,452
2006,Ripon College,Men,Swimming,21555,14389,452
2006,Ripon College,Men,Tennis,10552,5552,452
2006,Ripon College,Men,Total,322675,195707,452
2006,Ripon College,Men,Track and Field Indoor,11532,7557,452
2006,Ripon College,Men,Track and Field Outdoor,11532,7557,452
2006,Ripon College,Men,Cross Country,10950,6909,452
2006,Ripon College,Women,Basketball,71044,38252,529
2006,Ripon College,Women,Golf,9085,4085,529
2006,Ripon College,Women,Soccer,27983,20240,529
2006,Ripon College,Women,Softball,44926,32515,529
2006,Ripon College,Women,Swimming,21555,14839,529
2006,Ripon College,Women,Tennis,15169,4278,529
2006,Ripon College,Women,Total,263263,163308,529
2006,Ripon College,Women,Track and Field Indoor,11532,7557,529
2006,Ripon College,Women,Track and Field Outdoor,11532,7557,529
2006,Ripon College,Women,Cross Country,10950,6909,529
2006,Ripon College,Women,Volleyball,39487,27076,529
2007,Ripon College,Men,Baseball,69459,31299,464
2007,Ripon College,Men,Basketball,92802,43470,464
2007,Ripon College,Men,Football,131054,58303,464
2007,Ripon College,Men,Golf,11482,6482,464
2007,Ripon College,Men,Soccer,27990,22990,464
2007,Ripon College,Men,Swimming,23346,7858,464
2007,Ripon College,Men,Tennis,10946,5946,464
2007,Ripon College,Men,Total,412031,204250,464
2007,Ripon College,Men,Track and Field Indoor,16243,10093,464
2007,Ripon College,Men,Track and Field Outdoor,16243,10093,464
2007,Ripon College,Men,Cross Country,12466,7716,464
2007,Ripon College,Women,Basketball,86118,43986,507
2007,Ripon College,Women,Golf,10981,5981,507
2007,Ripon College,Women,Soccer,29179,24179,507
2007,Ripon College,Women,Softball,68234,33401,507
2007,Ripon College,Women,Swimming,23346,7858,507
2007,Ripon College,Women,Tennis,22551,4368,507
2007,Ripon College,Women,Total,340391,170443,507
2007,Ripon College,Women,Track and Field Indoor,16243,10093,507
2007,Ripon College,Women,Track and Field Outdoor,16243,10093,507
2007,Ripon College,Women,Cross Country,12466,7716,507
2007,Ripon College,Women,Volleyball,55030,22768,507
2008,Ripon College,Men,Baseball,78280,36830,498
2008,Ripon College,Men,Basketball,87488,51421,498
2008,Ripon College,Men,Football,147400,80381,498
2008,Ripon College,Men,Golf,10967,8398,498
2008,Ripon College,Men,Soccer,27930,20281,498
2008,Ripon College,Men,Swimming,25522,12451,498
2008,Ripon College,Men,Tennis,13631,8630,498
2008,Ripon College,Men,Total,441539,255359,498
2008,Ripon College,Men,Track and Field Indoor,18113,14229,498
2008,Ripon College,Men,Track and Field Outdoor,17899,14015,498
2008,Ripon College,Men,Cross Country,14309,8723,498
2008,Ripon College,Women,Basketball,115576,53392,538
2008,Ripon College,Women,Golf,9653,7403,538
2008,Ripon College,Women,Soccer,27610,18461,538
2008,Ripon College,Women,Softball,53032,34135,538
2008,Ripon College,Women,Swimming,24744,11673,538
2008,Ripon College,Women,Tennis,31138,4151,538
2008,Ripon College,Women,Total,358016,180144,538
2008,Ripon College,Women,Track and Field Indoor,11591,7707,538
2008,Ripon College,Women,Track and Field Outdoor,11805,7921,538
2008,Ripon College,Women,Cross Country,11817,6231,538
2008,Ripon College,Women,Volleyball,61050,29070,538
2009,Ripon College,Men,Baseball,86491,55517,505
2009,Ripon College,Men,Basketball,77543,40415,505
2009,Ripon College,Men,Football,121158,76295,505
2009,Ripon College,Men,Golf,10424,2695,505
2009,Ripon College,Men,Soccer,31900,24111,505
2009,Ripon College,Men,Swimming,11725,7298,505
2009,Ripon College,Men,Tennis,12843,7175,505
2009,Ripon College,Men,Total,397114,244020,505
2009,Ripon College,Men,Track and Field Indoor,16202,12183,505
2009,Ripon College,Men,Track and Field Outdoor,15914,11895,505
2009,Ripon College,Men,Cross Country,12914,6436,505
2009,Ripon College,Women,Basketball,57828,29623,532
2009,Ripon College,Women,Golf,10037,6252,532
2009,Ripon College,Women,Soccer,34688,27917,532
2009,Ripon College,Women,Softball,44315,38624,532
2009,Ripon College,Women,Swimming,12941,8514,532
2009,Ripon College,Women,Tennis,21547,5399,532
2009,Ripon College,Women,Total,264139,157837,532
2009,Ripon College,Women,Track and Field Indoor,12922,8903,532
2009,Ripon College,Women,Track and Field Outdoor,13210,9191,532
2009,Ripon College,Women,Cross Country,11842,5364,532
2009,Ripon College,Women,Volleyball,44809,18050,532
2010,Ripon College,Men,Baseball,70581,41756,503
2010,Ripon College,Men,Basketball,79829,46141,503
2010,Ripon College,Men,Football,148281,89123,503
2010,Ripon College,Men,Golf,18108,8383,503
2010,Ripon College,Men,Soccer,29445,18036,503
2010,Ripon College,Men,Swimming and Diving,15481,10207,503
2010,Ripon College,Men,Tennis,13075,2961,503
2010,Ripon College,Men,Total,425121,251144,503
2010,Ripon College,Men,Track and Field Indoor,17997,12648,503
2010,Ripon College,Men,Track and Field Outdoor,17997,12935,503
2010,Ripon College,Men,Cross Country,14327,8954,503
2010,Ripon College,Women,Basketball,61756,31793,538
2010,Ripon College,Women,Golf,8738,3942,538
2010,Ripon College,Women,Soccer,33227,18320,538
2010,Ripon College,Women,Softball,41407,30103,538
2010,Ripon College,Women,Swimming and Diving,15481,10207,538
2010,Ripon College,Women,Tennis,21014,4744,538
2010,Ripon College,Women,Total,282457,145791,538
2010,Ripon College,Women,Track and Field Indoor,17997,10118,538
2010,Ripon College,Women,Track and Field Outdoor,17997,9831,538
2010,Ripon College,Women,Cross Country,14327,9769,538
2010,Ripon College,Women,Volleyball,50513,16964,538
2011,Ripon College,Men,Baseball,83503,34785,478
2011,Ripon College,Men,Basketball,62638,39393,478
2011,Ripon College,Men,Football,145665,53185,478
2011,Ripon College,Men,Golf,8182,3287,478
2011,Ripon College,Men,Soccer,46559,21620,478
2011,Ripon College,Men,Swimming and Diving,8933,5166,478
2011,Ripon College,Men,Tennis,15475,3164,478
2011,Ripon College,Men,Total,423759,184003,478
2011,Ripon College,Men,Track and Field Indoor,19030,8285,478
2011,Ripon College,Men,Track and Field Outdoor,19030,8497,478
2011,Ripon College,Men,Cross Country,14744,6621,478
2011,Ripon College,Women,Basketball,65525,31761,489
2011,Ripon College,Women,Golf,11683,6656,489
2011,Ripon College,Women,Soccer,46922,23144,489
2011,Ripon College,Women,Softball,60611,27342,489
2011,Ripon College,Women,Swimming and Diving,8697,4428,489
2011,Ripon College,Women,Tennis,12353,3110,489
2011,Ripon College,Women,Total,322167,141299,489
2011,Ripon College,Women,Track and Field Indoor,19030,8285,489
2011,Ripon College,Women,Track and Field Outdoor,19030,8072,489
2011,Ripon College,Women,Cross Country,14744,11036,489
2011,Ripon College,Women,Volleyball,63572,17465,489
2012,Ripon College,Men,Baseball,123173,53801,428
2012,Ripon College,Men,Basketball,111665,34897,428
2012,Ripon College,Men,Football,145737,85725,428
2012,Ripon College,Men,Golf,4695,2307,428
2012,Ripon College,Men,Soccer,55573,26799,428
2012,Ripon College,Men,Swimming,37579,13051,428
2012,Ripon College,Men,Tennis,16350,8885,428
2012,Ripon College,Men,Total,557401,254365,428
2012,Ripon College,Men,Track and Field Indoor,22578,11938,428
2012,Ripon College,Men,Track and Field Outdoor,22578,12262,428
2012,Ripon College,Men,Cross Country,17473,4700,428
2012,Ripon College,Women,Basketball,63502,30216,475
2012,Ripon College,Women,Golf,3429,1481,475
2012,Ripon College,Women,Soccer,58260,27201,475
2012,Ripon College,Women,Softball,75826,35743,475
2012,Ripon College,Women,Swimming,37579,13051,475
2012,Ripon College,Women,Tennis,10371,2798,475
2012,Ripon College,Women,Total,366455,161184,475
2012,Ripon College,Women,Track and Field Indoor,22578,11419,475
2012,Ripon College,Women,Track and Field Outdoor,22578,11095,475
2012,Ripon College,Women,Cross Country,17473,10073,475
2012,Ripon College,Women,Volleyball,54859,18107,475
2013,Ripon College,Men,Baseball,78727,42552,415
2013,Ripon College,Men,Basketball,82677,38449,415
2013,Ripon College,Men,Football,138967,86149,415
2013,Ripon College,Men,Golf,1503,1403,415
2013,Ripon College,Men,Soccer,58330,21669,415
2013,Ripon College,Men,Swimming,40119,13668,415
2013,Ripon College,Men,Tennis,19079,5263,415
2013,Ripon College,Men,Total,502775,114028,415
2013,Ripon College,Men,Track and Field Indoor,31776,10762,415
2013,Ripon College,Men,Track and Field Outdoor,31776,10762,415
2013,Ripon College,Men,Cross Country,19821,7949,415
2013,Ripon College,Women,Basketball,80805,37287,465
2013,Ripon College,Women,Golf,1181,1073,465
2013,Ripon College,Women,Soccer,56743,20513,465
2013,Ripon College,Women,Softball,69732,34967,465
2013,Ripon College,Women,Swimming,44187,17395,465
2013,Ripon College,Women,Tennis,15263,3821,465
2013,Ripon College,Women,Total,397730,127514,465
2013,Ripon College,Women,Track and Field Indoor,24986,7318,465
2013,Ripon College,Women,Track and Field Outdoor,24986,7318,465
2013,Ripon College,Women,Cross Country,25098,13249,465
2013,Ripon College,Women,Volleyball,54749,21860,465
2014,Ripon College,Men,Baseball,81463,40221,377
2014,Ripon College,Men,Basketball,80200,33643,377
2014,Ripon College,Men,Football,133616,77853,377
2014,Ripon College,Men,Golf,1200,676,377
2014,Ripon College,Men,Soccer,59594,21772,377
2014,Ripon College,Men,Swimming,39503,11533,377
2014,Ripon College,Men,Tennis,23291,6534,377
2014,Ripon College,Men,Total,482090,219825,377
2014,Ripon College,Men,Track and Field Indoor,23552,10563,377
2014,Ripon College,Men,Track and Field Outdoor,23867,10877,377
2014,Ripon College,Men,Cross Country,15804,6153,377
2014,Ripon College,Women,Basketball,75110,31183,437
2014,Ripon College,Women,Golf,1123,803,437
2014,Ripon College,Women,Soccer,59783,20102,437
2014,Ripon College,Women,Softball,66001,28516,437
2014,Ripon College,Women,Swimming,42066,14096,437
2014,Ripon College,Women,Tennis,16496,6138,437
2014,Ripon College,Women,Total,373966,141623,437
2014,Ripon College,Women,Track and Field Indoor,19750,6760,437
2014,Ripon College,Women,Track and Field Outdoor,19435,6446,437
2014,Ripon College,Women,Cross Country,16487,6837,437
2014,Ripon College,Women,Volleyball,57715,20742,437
2015,Ripon College,Men,Baseball,84950,46972,388
2015,Ripon College,Men,Basketball,85363,32516,388
2015,Ripon College,Men,Football,135237,74199,388
2015,Ripon College,Men,Soccer,41156,23495,388
2015,Ripon College,Men,Swimming,38404,13242,388
2015,Ripon College,Men,Tennis,20070,6150,388
2015,Ripon College,Men,Total,470517,222806,388
2015,Ripon College,Men,Track and Field Indoor,23982,9944,388
2015,Ripon College,Men,Track and Field Outdoor,23982,9944,388
2015,Ripon College,Men,Cross Country,17373,6344,388
2015,Ripon College,Women,Basketball,82757,32687,392
2015,Ripon College,Women,Soccer,62659,23955,392
2015,Ripon College,Women,Softball,63093,28103,392
2015,Ripon College,Women,Swimming,42015,16853,392
2015,Ripon College,Women,Tennis,17129,6027,392
2015,Ripon College,Women,Total,392995,156481,392
2015,Ripon College,Women,Track and Field Indoor,19507,5469,392
2015,Ripon College,Women,Track and Field Outdoor,19507,5469,392
2015,Ripon College,Women,Cross Country,19752,8723,392
2015,Ripon College,Women,Volleyball,66576,29195,392
2016,Ripon College,Men,Baseball,88691,45126,376
2016,Ripon College,Men,Basketball,91406,38680,376
2016,Ripon College,Men,Football,166451,77169,376
2016,Ripon College,Men,Soccer,57107,24642,376
2016,Ripon College,Men,Swimming,41867,15222,376
2016,Ripon College,Men,Tennis,18917,6705,376
2016,Ripon College,Men,Total,528335,230988,376
2016,Ripon College,Men,Track and Field Indoor,24392,10459,376
2016,Ripon College,Men,Track and Field Outdoor,22546,8613,376
2016,Ripon College,Men,Cross Country,16958,4372,376
2016,Ripon College,Women,Basketball,82550,34314,400
2016,Ripon College,Women,Soccer,72489,31658,400
2016,Ripon College,Women,Softball,64736,27251,400
2016,Ripon College,Women,Swimming,54067,27400,400
2016,Ripon College,Women,Tennis,14649,3669,400
2016,Ripon College,Women,Total,415475,171208,400
2016,Ripon College,Women,Track and Field Indoor,24392,10459,400
2016,Ripon College,Women,Track and Field Outdoor,26237,12304,400
2016,Ripon College,Women,Cross Country,16521,3935,400
2016,Ripon College,Women,Volleyball,59834,20218,400
2017,Ripon College,Men,Baseball,116756,49209,340
2017,Ripon College,Men,Basketball,120598,37845,340
2017,Ripon College,Men,Football,208429,71788,340
2017,Ripon College,Men,Soccer,55013,23156,340
2017,Ripon College,Men,Swimming,52071,14184,340
2017,Ripon College,Men,Tennis,14931,4275,340
2017,Ripon College,Men,Total,643536,217532,340
2017,Ripon College,Men,Track and Field Indoor,22982,7135,340
2017,Ripon College,Men,Track and Field Outdoor,22715,6868,340
2017,Ripon College,Men,Cross Country,30041,3072,340
2017,Ripon College,Women,Basketball,120403,44356,395
2017,Ripon College,Women,Soccer,77077,24708,395
2017,Ripon College,Women,Softball,76930,38549,395
2017,Ripon College,Women,Swimming,59164,21277,395
2017,Ripon College,Women,Tennis,15744,5403,395
2017,Ripon College,Women,Total,490503,179331,395
2017,Ripon College,Women,Track and Field Indoor,25501,9654,395
2017,Ripon College,Women,Track and Field Outdoor,25768,9921,395
2017,Ripon College,Women,Cross Country,29427,2458,395
2017,Ripon College,Women,Volleyball,60489,23005,395
2018,Ripon College,Men,Baseball,123148,39507,366
2018,Ripon College,Men,Basketball,124314,28161,366
2018,Ripon College,Men,Football,209334,81082,366
2018,Ripon College,Men,Soccer,85798,24521,366
2018,Ripon College,Men,Swimming,43298,10840,366
2018,Ripon College,Men,Tennis,33943,5921,366
2018,Ripon College,Men,Total,727807,236135,366
2018,Ripon College,Men,Track and Field Indoor,38257,19268,366
2018,Ripon College,Men,Track and Field Outdoor,38803,19844,366
2018,Ripon College,Men,Cross Country,30912,6991,366
2018,Ripon College,Women,Basketball,123311,36812,420
2018,Ripon College,Women,Soccer,95083,27946,420
2018,Ripon College,Women,Softball,97390,35398,420
2018,Ripon College,Women,Swimming,48116,15658,420
2018,Ripon College,Women,Tennis,36866,8844,420
2018,Ripon College,Women,Total,618776,199742,420
2018,Ripon College,Women,Track and Field Indoor,41152,22193,420
2018,Ripon College,Women,Track and Field Outdoor,40607,21648,420
2018,Ripon College,Women,Cross Country,30912,6991,420
2018,Ripon College,Women,Volleyball,105339,24252,420
2019,Ripon College,Men,Basketball,130513,39455,350
2019,Ripon College,Men,Football,267551,101808,350
2019,Ripon College,Men,Soccer,58119,29874,350
2019,Ripon College,Men,Swimming,40522,7659,350
2019,Ripon College,Men,Tennis,15115,853,350
2019,Ripon College,Men,Total,603319,207582,350
2019,Ripon College,Men,Track and Field Indoor,56266,18990,350
2019,Ripon College,Men,Cross Country,35233,8943,350
2019,Ripon College,Women,Basketball,77442,37557,415
2019,Ripon College,Women,Soccer,98481,29161,415
2019,Ripon College,Women,Softball,77442,23301,415
2019,Ripon College,Women,Swimming and Diving,48091,15138,415
2019,Ripon College,Women,Tennis,19212,4535,415
2019,Ripon College,Women,Total,480730,161707,415
2019,Ripon College,Women,Track and Field Indoor,55475,18199,415
2019,Ripon College,Women,Cross Country,37150,10859,415
2019,Ripon College,Women,Volleyball,67437,22957,415
2020,Ripon College,Men,Baseball,123161,48509,374
2020,Ripon College,Men,Basketball,80183,9064,374
2020,Ripon College,Men,Football,187826,27125,374
2020,Ripon College,Men,Soccer,64482,13078,374
2020,Ripon College,Men,Swimming,34745,2098,374
2020,Ripon College,Men,Tennis,28018,3518,374
2020,Ripon College,Men,Total,569195,114825,374
2020,Ripon College,Men,Track and Field Indoor,25268,5595,374
2020,Ripon College,Men,Track and Field Outdoor,25512,5838,374
2020,Ripon College,Women,Basketball,92291,6925,419
2020,Ripon College,Women,Soccer,77151,5969,419
2020,Ripon College,Women,Softball,105129,48298,419
2020,Ripon College,Women,Swimming and Diving,35678,3030,419
2020,Ripon College,Women,Total,412261,82772,419
2020,Ripon College,Women,Track and Field Indoor,27587,7055,419
2020,Ripon College,Women,Track and Field Outdoor,26485,6812,419
2020,Ripon College,Women,Volleyball,47940,4683,419
2021,Ripon College,Men,Baseball,180728,83226,399
2021,Ripon College,Men,Basketball,124860,44460,399
2021,Ripon College,Men,Football,322818,112625,399
2021,Ripon College,Men,Soccer,120189,34479,399
2021,Ripon College,Men,Swimming,49648,10973,399
2021,Ripon College,Men,Tennis,35699,9393,399
2021,Ripon College,Men,Total,974345,341119,399
2021,Ripon College,Men,Track and Field Indoor,51297,17973,399
2021,Ripon College,Men,Track and Field Outdoor,48488,15164,399
2021,Ripon College,Men,Cross Country,40618,12826,399
2021,Ripon College,Women,Basketball,113812,40914,391
2021,Ripon College,Women,Soccer,129917,32505,391
2021,Ripon College,Women,Softball,126285,50048,391
2021,Ripon College,Women,Swimming and Diving,54524,15850,391
2021,Ripon College,Women,Tennis,35624,8726,391
2021,Ripon College,Women,Total,667439,214170,391
2021,Ripon College,Women,Track and Field Indoor,48488,15164,391
2021,Ripon College,Women,Track and Field Outdoor,49612,16288,391
2021,Ripon College,Women,Cross Country,38694,10902,391
2021,Ripon College,Women,Volleyball,70483,23773,391
2022,Ripon College,Men,Baseball,177000,87000,387
2022,Ripon College,Men,Basketball,124193,46771,387
2022,Ripon College,Men,Football,346964,115867,387
2022,Ripon College,Men,Soccer,105546,50767,387
2022,Ripon College,Men,Swimming,37197,17671,387
2022,Ripon College,Men,Tennis,37118,8765,387
2022,Ripon College,Men,Total,960346,208420,387
2022,Ripon College,Men,Track and Field Indoor,43246,20402,387
2022,Ripon College,Men,Track and Field Outdoor,44441,14026,387
2022,Ripon College,Men,Cross Country,44641,9789,387
2022,Ripon College,Women,Basketball,122710,41914,367
2022,Ripon College,Women,Diving,5342,4000,367
2022,Ripon College,Women,Soccer,103617,39328,367
2022,Ripon College,Women,Softball,122590,80404,367
2022,Ripon College,Women,Swimming,37897,13671,367
2022,Ripon College,Women,Tennis,36614,11422,367
2022,Ripon College,Women,Total,636547,218258,367
2022,Ripon College,Women,Track and Field Indoor,46197,19800,367
2022,Ripon College,Women,Track and Field Outdoor,42347,13422,367
2022,Ripon College,Women,Cross Country,43594,9789,367
2022,Ripon College,Women,Volleyball,75639,26422,367
2003,University of Chicago,Men,Baseball,119123,45521,2093
2003,University of Chicago,Men,Basketball,176613,68833,2093
2003,University of Chicago,Men,Football,343422,149932,2093
2003,University of Chicago,Men,Soccer,118055,52376,2093
2003,University of Chicago,Men,Swimming and Diving,72511,15465,2093
2003,University of Chicago,Men,Tennis,39899,12583,2093
2003,University of Chicago,Men,Total,1055244,416842,2093
2003,University of Chicago,Men,Cross Country,102032,49884,2093
2003,University of Chicago,Men,Wrestling,83589,22248,2093
2003,University of Chicago,Women,Basketball,159779,60214,2168
2003,University of Chicago,Women,Soccer,137270,71660,2168
2003,University of Chicago,Women,Softball,93698,40792,2168
2003,University of Chicago,Women,Swimming and Diving,85697,22566,2168
2003,University of Chicago,Women,Tennis,39499,12183,2168
2003,University of Chicago,Women,Total,709268,296860,2168
2003,University of Chicago,Women,Cross Country,101330,49182,2168
2003,University of Chicago,Women,Volleyball,91995,40263,2168
2004,University of Chicago,Men,All Track Combined,110946,45523,2250
2004,University of Chicago,Men,Baseball,123131,43652,2250
2004,University of Chicago,Men,Basketball,172828,63369,2250
2004,University of Chicago,Men,Football,354359,135655,2250
2004,University of Chicago,Men,Soccer,128014,60304,2250
2004,University of Chicago,Men,Swimming and Diving,98223,27691,2250
2004,University of Chicago,Men,Tennis,54331,24210,2250
2004,University of Chicago,Men,Total,1137479,431877,2250
2004,University of Chicago,Men,Wrestling,95647,31473,2250
2004,University of Chicago,Women,All Track Combined,112745,47010,2263
2004,University of Chicago,Women,Basketball,156052,57943,2263
2004,University of Chicago,Women,Soccer,128676,62196,2263
2004,University of Chicago,Women,Softball,172709,107714,2263
2004,University of Chicago,Women,Swimming and Diving,92202,24907,2263
2004,University of Chicago,Women,Tennis,50601,20479,2263
2004,University of Chicago,Women,Total,804869,360846,2263
