Year,Gender,Sport,Total Expense,Operating Expense,Undergrads,School
2014,Women,Softball,130904,42361,576,Cornell College
2014,Women,Tennis,37356,11350,576,Cornell College
2014,Women,Total,790794,189571,576,Cornell College
2014,Women,Volleyball,122245,37157,576,Cornell College
2015,Men,All Track Combined,114700,34545,505,Cornell College
2015,Men,Baseball,173276,77579,505,Cornell College
2015,Men,Basketball,176090,23498,505,Cornell College
2015,Men,Football,338664,65380,505,Cornell College
2015,Men,Lacrosse,100522,29458,505,Cornell College
2015,Men,Soccer,83409,17039,505,Cornell College
2015,Men,Tennis,70628,11476,505,Cornell College
2015,Men,Total,1249225,310171,505,Cornell College
2015,Men,Wrestling,191936,51196,505,Cornell College
2015,Women,All Track Combined,125800,37423,526,Cornell College
2015,Women,Basketball,224963,26810,526,Cornell College
2015,Women,Lacrosse,74045,19831,526,Cornell College
2015,Women,Soccer,83492,17217,526,Cornell College
2015,Women,Softball,116453,30447,526,Cornell College
2015,Women,Tennis,17152,10025,526,Cornell College
2015,Women,Total,777477,178252,526,Cornell College
2015,Women,Volleyball,135572,36499,526,Cornell College
2016,Men,Baseball,203445,80649,489,Cornell College
2016,Men,Basketball,160232,35122,489,Cornell College
2016,Men,Football,380269,99478,489,Cornell College
2016,Men,Lacrosse,108612,36472,489,Cornell College
2016,Men,Soccer,125610,20143,489,Cornell College
2016,Men,Tennis,43977,16458,489,Cornell College
2016,Men,Total,1327852,361798,489,Cornell College
2016,Men,Track and Field Indoor,32311,10674,489,Cornell College
2016,Men,Track and Field Outdoor,33707,12070,489,Cornell College
2016,Men,Track and Field X Country,45467,11689,489,Cornell College
2016,Men,Wrestling,194222,39043,489,Cornell College
2016,Women,Basketball,250471,26581,484,Cornell College
2016,Women,Lacrosse,89939,24579,484,Cornell College
2016,Women,Soccer,70548,17917,484,Cornell College
2016,Women,Softball,130908,52224,484,Cornell College
2016,Women,Tennis,43999,15005,484,Cornell College
2016,Women,Total,819362,199480,484,Cornell College
2016,Women,Track and Field Indoor,32311,10674,484,Cornell College
2016,Women,Track and Field Outdoor,33707,12070,484,Cornell College
2016,Women,Track and Field X Country,45467,11689,484,Cornell College
2016,Women,Volleyball,122012,28741,484,Cornell College
2017,Men,All Track Combined,124021,39410,507,Cornell College
2017,Men,Baseball,198862,73365,507,Cornell College
2017,Men,Basketball,136701,32570,507,Cornell College
2017,Men,Football,361076,67424,507,Cornell College
2017,Men,Lacrosse,102987,31927,507,Cornell College
2017,Men,Soccer,83563,18325,507,Cornell College
2017,Men,Tennis,36994,11109,507,Cornell College
2017,Men,Total,1256316,305873,507,Cornell College
2017,Men,Wrestling,212112,31743,507,Cornell College
2017,Women,All Track Combined,114285,29674,491,Cornell College
2017,Women,Basketball,249973,36487,491,Cornell College
2017,Women,Lacrosse,95365,22650,491,Cornell College
2017,Women,Soccer,67929,17625,491,Cornell College
2017,Women,Softball,117823,55644,491,Cornell College
2017,Women,Tennis,38430,9754,491,Cornell College
2017,Women,Total,832827,203975,491,Cornell College
2017,Women,Volleyball,149022,32141,491,Cornell College
2018,Men,All Track Combined,119933,30662,527,Cornell College
2018,Men,Baseball,251406,83144,527,Cornell College
2018,Men,Basketball,144366,25721,527,Cornell College
2018,Men,Football,350718,97015,527,Cornell College
2018,Men,Lacrosse,106637,35713,527,Cornell College
2018,Men,Soccer,99066,29121,527,Cornell College
2018,Men,Tennis,48843,13739,527,Cornell College
2018,Men,Total,1347481,351584,527,Cornell College
2018,Men,Wrestling,226512,36469,527,Cornell College
2018,Women,All Track Combined,129927,33217,487,Cornell College
2018,Women,Basketball,259879,32893,487,Cornell College
2018,Women,Lacrosse,106014,38558,487,Cornell College
2018,Women,Soccer,67005,12546,487,Cornell College
2018,Women,Softball,121036,47584,487,Cornell College
2018,Women,Tennis,41244,10872,487,Cornell College
2018,Women,Total,873982,215391,487,Cornell College
2018,Women,Volleyball,148877,39721,487,Cornell College
2019,Men,All Track Combined,95394,14019,535,Cornell College
2019,Men,Baseball,284029,77870,535,Cornell College
2019,Men,Basketball,146920,25972,535,Cornell College
2019,Men,Football,444412,37259,535,Cornell College
2019,Men,Lacrosse,101130,17374,535,Cornell College
2019,Men,Soccer,96740,19734,535,Cornell College
2019,Men,Tennis,41238,11216,535,Cornell College
2019,Men,Total,1392514,246822,535,Cornell College
2019,Men,Wrestling,182651,43378,535,Cornell College
2019,Women,All Track Combined,88056,12778,479,Cornell College
2019,Women,Basketball,270829,38347,479,Cornell College
2019,Women,Lacrosse,91158,13427,479,Cornell College
2019,Women,Soccer,76708,9386,479,Cornell College
2019,Women,Softball,115436,16213,479,Cornell College
2019,Women,Tennis,35762,8036,479,Cornell College
2019,Women,Total,822381,125653,479,Cornell College
2019,Women,Volleyball,144432,27466,479,Cornell College
2020,Men,All Track Combined,58871,8515,512,Cornell College
2020,Men,Baseball,103945,39868,512,Cornell College
2020,Men,Basketball,111270,11306,512,Cornell College
2020,Men,Football,442339,18888,512,Cornell College
2020,Men,Lacrosse,83376,17554,512,Cornell College
2020,Men,Soccer,59860,5160,512,Cornell College
2020,Men,Tennis,23361,2642,512,Cornell College
2020,Men,Total,1014621,117050,512,Cornell College
2020,Men,Wrestling,131599,13117,512,Cornell College
2020,Women,All Track Combined,58871,8682,479,Cornell College
2020,Women,Basketball,123217,4083,479,Cornell College
2020,Women,Lacrosse,68303,12509,479,Cornell College
2020,Women,Soccer,46600,120,479,Cornell College
2020,Women,Softball,70357,13706,479,Cornell College
2020,Women,Tennis,27643,7417,479,Cornell College
2020,Women,Total,494788,50415,479,Cornell College
2020,Women,Volleyball,99797,3898,479,Cornell College
2021,Men,All Track Combined,120483,35316,541,Cornell College
2021,Men,Baseball,233165,118908,541,Cornell College
2021,Men,Basketball,157896,50173,541,Cornell College
2021,Men,Football,488348,83631,541,Cornell College
2021,Men,Lacrosse,169564,69545,541,Cornell College
2021,Men,Soccer,98417,28716,541,Cornell College
2021,Men,Tennis,48737,11441,541,Cornell College
2021,Men,Total,1560115,473326,541,Cornell College
2021,Men,Wrestling,243505,75596,541,Cornell College
2021,Women,All Track Combined,120483,35316,496,Cornell College
2021,Women,Basketball,219188,48786,496,Cornell College
2021,Women,Lacrosse,95115,28988,496,Cornell College
2021,Women,Soccer,63302,14739,496,Cornell College
2021,Women,Softball,152187,59864,496,Cornell College
2021,Women,Tennis,14861,10070,496,Cornell College
2021,Women,Total,834657,259646,496,Cornell College
2021,Women,Volleyball,169521,61883,496,Cornell College
2022,Men,Baseball,305212,121538,550,Cornell College
2022,Men,Basketball,152134,33921,550,Cornell College
2022,Men,Football,504059,84247,550,Cornell College
2022,Men,Lacrosse,162154,71045,550,Cornell College
2022,Men,Soccer,98513,25504,550,Cornell College
2022,Men,Tennis,72325,16393,550,Cornell College
2022,Men,Total,1708410,398366,550,Cornell College
2022,Men,Track and Field Indoor,49486,21497,550,Cornell College
2022,Men,Track and Field Outdoor,49486,21497,550,Cornell College
2022,Men,Track and Field X Country,46580,19481,550,Cornell College
2022,Men,Wrestling,268461,101411,550,Cornell College
2022,Women,Basketball,258320,43303,505,Cornell College
2022,Women,Lacrosse,124545,48643,505,Cornell College
2022,Women,Soccer,72407,20401,505,Cornell College
2022,Women,Softball,170391,81188,505,Cornell College
2022,Women,Tennis,22455,17303,505,Cornell College
2022,Women,Total,1091570,243280,505,Cornell College
2022,Women,Track and Field Indoor,49486,9877,505,Cornell College
2022,Women,Track and Field Outdoor,49486,9877,505,Cornell College
2022,Women,Track and Field X Country,46580,6776,505,Cornell College
2022,Women,Volleyball,297900,49215,505,Cornell College
2003,Men,Baseball,52839,24474,669,Grinnell College
2003,Men,Basketball,56971,30606,669,Grinnell College
2003,Men,Football,116388,43840,669,Grinnell College
2003,Men,Golf,37954,10221,669,Grinnell College
2003,Men,Soccer,38038,19896,669,Grinnell College
2003,Men,Swimming and Diving,48755,19766,669,Grinnell College
2003,Men,Tennis,32454,11787,669,Grinnell College
2003,Men,Total,484939,183370,669,Grinnell College
2003,Men,Track and Field Indoor,36889,7243,669,Grinnell College
2003,Men,Track and Field Outdoor,36889,7243,669,Grinnell College
2003,Men,Track and Field X Country,27762,8294,669,Grinnell College
2003,Women,Basketball,54590,30923,816,Grinnell College
2003,Women,Golf,31197,4832,816,Grinnell College
2003,Women,Soccer,39651,18251,816,Grinnell College
2003,Women,Softball,49678,20496,816,Grinnell College
2003,Women,Swimming and Diving,47338,18349,816,Grinnell College
2003,Women,Tennis,17436,6887,816,Grinnell College
2003,Women,Total,351277,136891,816,Grinnell College
2003,Women,Track and Field Indoor,23561,6027,816,Grinnell College
2003,Women,Track and Field Outdoor,23561,6027,816,Grinnell College
2003,Women,Track and Field X Country,22490,4957,816,Grinnell College
2003,Women,Volleyball,41775,20142,816,Grinnell College
2004,Men,Baseball,55167,25045,694,Grinnell College
2004,Men,Basketball,54290,23233,694,Grinnell College
2004,Men,Football,118807,46967,694,Grinnell College
2004,Men,Golf,41413,11862,694,Grinnell College
2004,Men,Soccer,32805,15741,694,Grinnell College
2004,Men,Swimming and Diving,51173,20180,694,Grinnell College
2004,Men,Tennis,33511,11978,694,Grinnell College
2004,Men,Total,488042,178944,694,Grinnell College
2004,Men,Track and Field Indoor,29606,6323,694,Grinnell College
2004,Men,Track and Field Outdoor,32768,9485,694,Grinnell College
2004,Men,Track and Field X Country,38502,8130,694,Grinnell College
2004,Women,Basketball,43691,19158,835,Grinnell College
2004,Women,Golf,31783,4216,835,Grinnell College
2004,Women,Soccer,35506,15661,835,Grinnell College
2004,Women,Softball,57472,21872,835,Grinnell College
2004,Women,Swimming and Diving,52469,21266,835,Grinnell College
2004,Women,Tennis,29115,12352,835,Grinnell College
2004,Women,Total,399994,132218,835,Grinnell College
2004,Women,Track and Field Indoor,26354,4738,835,Grinnell College
2004,Women,Track and Field Outdoor,28723,7107,835,Grinnell College
2004,Women,Track and Field X Country,34126,6893,835,Grinnell College
2004,Women,Volleyball,60755,18955,835,Grinnell College
2005,Men,Baseball,59021,26945,701,Grinnell College
2005,Men,Basketball,56541,23788,701,Grinnell College
2005,Men,Football,128112,50136,701,Grinnell College
2005,Men,Golf,47759,17593,701,Grinnell College
2005,Men,Soccer,35952,19081,701,Grinnell College
2005,Men,Swimming and Diving,53950,20197,701,Grinnell College
2005,Men,Tennis,35816,12851,701,Grinnell College
2005,Men,Total,522505,195317,701,Grinnell College
2005,Men,Track and Field Indoor,29973,5681,701,Grinnell College
2005,Men,Track and Field Outdoor,32925,8521,701,Grinnell College
2005,Men,Track and Field X Country,42456,10524,701,Grinnell College
2005,Women,Basketball,47993,21314,845,Grinnell College
2005,Women,Golf,33984,4518,845,Grinnell College
2005,Women,Soccer,47598,19341,845,Grinnell College
2005,Women,Softball,61237,24637,845,Grinnell College
2005,Women,Swimming and Diving,55559,21837,845,Grinnell College
2005,Women,Tennis,27196,10397,845,Grinnell College
2005,Women,Total,409848,139952,845,Grinnell College
2005,Women,Track and Field Indoor,28664,5948,845,Grinnell College
2005,Women,Track and Field Outdoor,31638,8923,845,Grinnell College
2005,Women,Track and Field X Country,36551,8018,845,Grinnell College
2005,Women,Volleyball,39428,15019,845,Grinnell College
2006,Men,Baseball,70001,38543,701,Grinnell College
2006,Men,Basketball,67173,34207,701,Grinnell College
2006,Men,Football,139432,50674,701,Grinnell College
2006,Men,Golf,31829,14829,701,Grinnell College
2006,Men,Soccer,38605,18605,701,Grinnell College
2006,Men,Swimming and Diving,56008,21600,701,Grinnell College
2006,Men,Tennis,38307,14207,701,Grinnell College
2006,Men,Total,540188,221966,701,Grinnell College
2006,Men,Track and Field Indoor,22102,7596,701,Grinnell College
2006,Men,Track and Field Outdoor,33153,11393,701,Grinnell College
2006,Men,Track and Field X Country,43578,10312,701,Grinnell College
2006,Women,Basketball,51461,24361,845,Grinnell College
2006,Women,Golf,36888,6922,845,Grinnell College
2006,Women,Soccer,47384,19518,845,Grinnell College
2006,Women,Softball,62883,24251,845,Grinnell College
2006,Women,Swimming and Diving,56888,22480,845,Grinnell College
2006,Women,Tennis,26457,9291,845,Grinnell College
2006,Women,Total,413819,151949,845,Grinnell College
2006,Women,Track and Field Indoor,19409,6356,845,Grinnell College
2006,Women,Track and Field Outdoor,29115,9535,845,Grinnell College
2006,Women,Track and Field X Country,39414,9781,845,Grinnell College
2006,Women,Volleyball,43920,19454,845,Grinnell College
2007,Men,Baseball,87815,31656,753,Grinnell College
2007,Men,Basketball,86295,32043,753,Grinnell College
2007,Men,Football,224058,67876,753,Grinnell College
2007,Men,Golf,43972,17134,753,Grinnell College
2007,Men,Soccer,76005,22475,753,Grinnell College
2007,Men,Swimming and Diving,91522,22947,753,Grinnell College
2007,Men,Tennis,50494,14114,753,Grinnell College
2007,Men,Total,867924,236193,753,Grinnell College
2007,Men,Track and Field Indoor,59865,6374,753,Grinnell College
2007,Men,Track and Field Outdoor,73669,9561,753,Grinnell College
2007,Men,Track and Field X Country,74229,12013,753,Grinnell College
2007,Women,Basketball,57885,25053,864,Grinnell College
2007,Women,Golf,43695,5039,864,Grinnell College
2007,Women,Soccer,71336,23770,864,Grinnell College
2007,Women,Softball,63757,22537,864,Grinnell College
2007,Women,Swimming and Diving,92805,24230,864,Grinnell College
2007,Women,Tennis,46876,12778,864,Grinnell College
2007,Women,Total,634031,151935,864,Grinnell College
2007,Women,Track and Field Indoor,56087,5191,864,Grinnell College
2007,Women,Track and Field Outdoor,64475,7787,864,Grinnell College
2007,Women,Track and Field X Country,79423,8070,864,Grinnell College
2007,Women,Volleyball,57692,17480,864,Grinnell College
2008,Men,Baseball,114952,76380,760,Grinnell College
2008,Men,Basketball,83251,42860,760,Grinnell College
2008,Men,Football,188566,83737,760,Grinnell College
2008,Men,Golf,50725,30036,760,Grinnell College
2008,Men,Soccer,68783,43392,760,Grinnell College
2008,Men,Swimming and Diving,74816,34818,760,Grinnell College
2008,Men,Tennis,57926,27436,760,Grinnell College
2008,Men,Total,790245,393258,760,Grinnell College
2008,Men,Track and Field Indoor,35006,11266,760,Grinnell College
2008,Men,Track and Field Outdoor,49637,16897,760,Grinnell College
2008,Men,Track and Field X Country,66583,26436,760,Grinnell College
2008,Women,Basketball,57725,34607,876,Grinnell College
2008,Women,Golf,50800,16544,876,Grinnell College
2008,Women,Soccer,68738,31862,876,Grinnell College
2008,Women,Softball,52421,30377,876,Grinnell College
2008,Women,Swimming and Diving,74530,35099,876,Grinnell College
2008,Women,Tennis,54870,24380,876,Grinnell College
2008,Women,Total,553822,249939,876,Grinnell College
2008,Women,Track and Field Indoor,30668,9286,876,Grinnell College
2008,Women,Track and Field Outdoor,43782,13929,876,Grinnell College
2008,Women,Track and Field X Country,56314,19372,876,Grinnell College
2008,Women,Volleyball,63974,34483,876,Grinnell College
2009,Men,Baseball,101648,53415,764,Grinnell College
2009,Men,Basketball,91166,40647,764,Grinnell College
2009,Men,Football,164049,57390,764,Grinnell College
2009,Men,Golf,49792,22989,764,Grinnell College
2009,Men,Soccer,69209,35395,764,Grinnell College
2009,Men,Swimming and Diving,84727,34653,764,Grinnell College
2009,Men,Tennis,55466,18359,764,Grinnell College
2009,Men,Total,768416,308061,764,Grinnell College
2009,Men,Track and Field Indoor,36349,12743,764,Grinnell College
2009,Men,Track and Field Outdoor,54524,19114,764,Grinnell College
2009,Men,Track and Field X Country,61486,13356,764,Grinnell College
2009,Women,Basketball,67155,34103,863,Grinnell College
2009,Women,Golf,55758,12162,863,Grinnell College
2009,Women,Soccer,74503,27456,863,Grinnell College
2009,Women,Softball,55561,27184,863,Grinnell College
2009,Women,Swimming and Diving,85504,35541,863,Grinnell College
2009,Women,Tennis,53745,17017,863,Grinnell College
2009,Women,Total,557437,229859,863,Grinnell College
2009,Women,Track and Field Indoor,22942,9874,863,Grinnell College
2009,Women,Track and Field Outdoor,34413,14811,863,Grinnell College
2009,Women,Track and Field X Country,53634,13636,863,Grinnell College
